user_id,ip
4398482,上海
4400048,上海
4401266,上海
4409297,上海
4411431,上海
4412317,上海
4416496,上海
4419441,上海
4420554,上海
4430074,上海
4441944,上海
4442858,上海
4451194,上海
4461894,上海
4464274,上海
4471722,上海
4476134,上海
4476490,上海
4481710,上海
4488020,上海
4491198,上海
4491617,上海
4494622,上海
4495502,上海
4496247,上海
4502808,上海
4514653,上海
4515897,上海
4524983,上海
4525396,上海
4526471,上海
4526997,上海
4530422,上海
4532203,上海
4535707,上海
4550794,上海
4556011,上海
4558263,上海
4559207,上海
4561720,上海
4568248,上海
4570225,上海
4573031,上海
4575457,上海
4577497,上海
4587877,上海
4594513,上海
4597432,上海
4603222,上海
4605580,上海
4615118,上海
4615763,上海
4622558,上海
4628262,上海
4628587,上海
4630769,上海
4637434,上海
4651697,上海
4655253,上海
4657116,上海
4661090,上海
4666142,上海
4667045,上海
4673141,上海
4675228,上海
4684741,上海
4686455,上海
4686483,上海
4687793,上海
4689051,上海
4692613,上海
4692666,上海
4694568,上海
4698330,上海
4700040,上海
4703828,上海
4709835,上海
4716351,上海
4720225,上海
4720573,上海
4721155,上海
4723669,上海
4726672,上海
4728723,上海
4734251,上海
4747352,上海
4749058,上海
4752583,上海
4764628,上海
4775497,上海
4782847,上海
4806791,上海
4814346,上海
4826597,上海
4833775,上海
4836259,上海
4839547,上海
4851439,上海
4852496,上海
4855919,上海
4856948,上海
4857959,上海
4861218,上海
4866822,上海
4867177,上海
4868035,上海
4871882,上海
4887922,上海
4891886,上海
4900519,上海
4915899,上海
4918971,上海
5074460,上海
5122474,上海
5259952,上海
5267853,上海
5344418,上海
5409823,上海
5592423,上海
5626597,上海
5675912,上海
5801183,上海
5945538,上海
5951722,上海
5958106,上海
5974828,上海
6178690,上海
6276933,上海
6426642,上海
6429517,上海
6591920,上海
6681296,上海
6767343,上海
7045153,上海
7101323,上海
7162460,上海
7311358,上海
7368823,上海
7429791,上海
7642383,上海
7679294,上海
8125605,上海
8190978,上海
8194531,上海
8333903,上海
8480665,上海
8527993,上海
8586170,上海
8614278,上海
8769505,上海
8789813,上海
8923068,上海
9072913,上海
9078036,上海
9199275,上海
9348066,上海
9418187,上海
9637934,上海
9684134,上海
9727806,上海
9853111,上海
10016716,上海
10150869,上海
10251240,上海
10284447,上海
10658737,上海
10734007,上海
10752533,上海
10938646,上海
10993587,上海
11009988,上海
11118246,上海
11154501,上海
11186735,上海
11704952,上海
12074082,上海
12401488,上海
12461289,上海
12541886,上海
12725698,上海
12824797,上海
12830538,上海
12884143,上海
13254535,上海
13271937,上海
13376569,上海
13459921,上海
13583982,上海
13678788,上海
13702374,上海
13879032,上海
13998548,上海
14027759,上海
14152764,上海
14253705,上海
14264647,上海
14369952,上海
14391510,上海
14406172,上海
14406202,上海
14670568,上海
