ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787522520773,名侦探的献祭,[日]白井智之,2023,九州出版社,https://book.douban.com/subject/36512989/
9789573330806,1367,陳浩基,2014,陳浩基作品,https://book.douban.com/subject/25897884/
9787532761753,鼠疫,[法]阿尔贝·加缪,2013,上海译文出版社,https://book.douban.com/subject/24257229/
9787521757965,巴别塔,[美]匡灵秀,2023,中信出版集团,https://book.douban.com/subject/36463571/
9787532777532,长日将尽,[英]石黑一雄,2018,上海译文出版社,https://book.douban.com/subject/30142261/
9787220134135,费可的晚宴,珞珈,2022,读客文化,https://book.douban.com/subject/36897821/
9787513354356,替身计划,[日]山泽晴雄,2024,新星出版社,https://book.douban.com/subject/36669749/
9787544266123,一桩事先张扬的凶杀案,[哥伦比亚]加西亚·马尔克斯,2013,南海出版公司,https://book.douban.com/subject/24382569/
9787513311236,罗杰疑案,[英]阿加莎·克里斯蒂,2013,新星出版社,https://book.douban.com/subject/21371175/
9787537823425,边城,沈从文,2002,北岳文艺出版社,https://book.douban.com/subject/1057244/
9787572615931,伊甸之东,[美]约翰·斯坦贝克,2024,湖南文艺出版社,https://book.douban.com/subject/36710568/
9787020090297,白鹿原,陈忠实,2012,人民文学出版社,https://book.douban.com/subject/10564071/
9787210082835,面纱,[英]威廉·萨默塞特·毛姆,2016,江西人民出版社,https://book.douban.com/subject/26757680/
9787547744482,疼痛部,[荷]杜布拉夫卡·乌格雷西奇,2023,北京日报出版社,https://book.douban.com/subject/36206462/
9787020090006,围城,钱锺书,1991,人民文学出版社,https://book.douban.com/subject/11524204/
9787544258661,了不起的盖茨比,[美]斯科特·菲茨杰拉德,2012,南海出版公司,https://book.douban.com/subject/10738023/
9787544280020,你想活出怎样的人生,[日]吉野源三郎,2019,南海出版公司,https://book.douban.com/subject/34659228/
9787530215593,活着,余华,2017,北京十月文艺出版社,https://book.douban.com/subject/27064488/
9787513348744,第七天,余华,2023,新星出版社,https://book.douban.com/subject/36174516/
9787530212004,平凡的世界,路遥,2012,北京十月文艺出版社,https://book.douban.com/subject/10517238/
9787533946630,丰乳肥臀,莫言,2017,浙江文艺出版社,https://book.douban.com/subject/26904658/
9787532741922,刀锋,[英]毛姆,2007,上海译文出版社,https://book.douban.com/subject/2035162/
9787020035250,沧浪之水,阎真,2001,人民文学出版社,https://book.douban.com/subject/1054917/
9787544787352,挽救计划,[美]安迪·威尔,2021,译林出版社,https://book.douban.com/subject/35494160/
9787532762897,小径分岔的花园,[阿根廷]豪·路·博尔赫斯,2015,上海译文出版社,https://book.douban.com/subject/25796120/
9787208186231,我曾是一名饲养员,苍海,2024,上海人民出版社,https://book.douban.com/subject/36810202/
9787208186941,一千种绿，一万种蓝,[印度]安努拉达·洛伊,2024,上海人民出版社,https://book.douban.com/subject/36712968/
9787544798471,登春台,格非,2024,译林出版社,https://book.douban.com/subject/36490046/
9787544280907,世上最美的溺水者,[哥伦比亚]加西亚·马尔克斯,2015,南海出版公司,https://book.douban.com/subject/26628811/
9787532189526,大地中心的人,童末,2024,上海文艺出版社,https://book.douban.com/subject/36821429/
9787563397655,孽子,白先勇,2010,广西师范大学出版社,https://book.douban.com/subject/5337254/
9787559673084,孤独鸽,[美]拉里·麦克默特里,2024,北京联合出版公司,https://book.douban.com/subject/36698282/
9787020132003,离开的，留下的,[意]埃莱娜·费兰特,2017,人民文学出版社,https://book.douban.com/subject/27104959/
9787544774727,基督山伯爵,[法]大仲马,2018,译林出版社,https://book.douban.com/subject/30286914/
9787208130500,斯通纳,[美]约翰·威廉斯,2016,上海人民出版社,https://book.douban.com/subject/26425831/
9787533936020,月亮与六便士,[英]威廉·萨默塞特·毛姆,2017,浙江文艺出版社,https://book.douban.com/subject/26954760/
9787806570920,飘,[美国]玛格丽特·米切尔,2000,译林出版社,https://book.douban.com/subject/1068920/
9787532177578,抓落叶,[美]汤米·巴特勒,2020,上海文艺出版社,https://book.douban.com/subject/35182243/
9787542682147,无望的逃离,[俄]尤里·波利亚科夫,2024,上海三联书店,https://book.douban.com/subject/36532944/
