ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787020103317,哈利·波特与阿兹卡班囚徒,J.K.罗琳(RowlingJ.K.),2009,人民文学出版社,https://book.douban.com/subject/26126498/
9787544249423,梦书之城,[德]瓦尔特·莫尔斯,2014,南海出版公司,https://book.douban.com/subject/25831096/
9787229049294,冰与火之歌·卷二·列王的纷争（中）,GeorgeR.R.Martin,2012,重庆出版社,https://book.douban.com/subject/10488616/
9787535495532,北洋夜行记,金醉,2017,长江文艺出版社,https://book.douban.com/subject/27166426/
9787229050993,冰与火之歌·卷三·冰雨的风暴（中）,乔治·马丁,2012,重庆出版社,https://book.douban.com/subject/10608472/
9787229117375,猎魔人5：火之洗礼,[波兰]安德烈·斯帕克沃斯基,2016,重庆出版社,https://book.douban.com/subject/26907740/
9787540470395,英伦魔法师,[英]苏珊娜·克拉克著,2015,湖南文艺出版社,https://book.douban.com/subject/26274434/
9780747538486,HarryPotterandtheChamberofSecrets,J.K.Rowling,1998,HarryPotterBoxSet(Englishchildren'scover),https://book.douban.com/subject/1291200/
9787020036929,哈利·波特的魔法世界,[美]戴维·科尔伯特,2002,人民文学出版社,https://book.douban.com/subject/1095495/
9787508665085,草原动物园,马伯庸,2017,中信出版社,https://book.douban.com/subject/26956479/
9787540451974,美丽生灵,[美]卡米‧加西亚（KamiGarcia）&玛格丽特‧斯托尔（MargaretStohl),2012,湖南文艺出版社,https://book.douban.com/subject/6901647/
9787229049300,冰与火之歌·卷二·列王的纷争（下）,GeorgeR.R.Martin,2012,重庆出版社,https://book.douban.com/subject/10488618/
9787807411819,最后的守护者,杰夫·格鲁布,2007,文汇出版社,https://book.douban.com/subject/2106932/
9787544812429,波西·杰克逊与最终之神,[美]雷克·莱尔顿,2011,接力出版社,https://book.douban.com/subject/5367354/
9787505722835,盗墓笔记,南派三叔,2007,中国友谊出版公司,https://book.douban.com/subject/1948901/
9787549832330,星愿大陆8,彭柳蓉,2017,星愿大陆,https://book.douban.com/subject/27194915/
9787020103331,"哈利·波特与""混血王子""",J.K.罗琳(J.K.Rowling),2005,人民文学出版社,https://book.douban.com/subject/26126522/
9787544258975,霍乱时期的爱情,[哥伦比亚]加西亚·马尔克斯,2012,南海出版公司,https://book.douban.com/subject/10594787/
9787544812443,波西·杰克逊与巨神之咒,(美)雷克·莱尔顿,2010,接力出版社,https://book.douban.com/subject/4847645/
9787020103348,哈利·波特与凤凰社,J.K.罗琳,2009,人民文学出版社,https://book.douban.com/subject/26126500/
9787020095384,迷宫之屋,[英]戴安娜•韦恩•琼斯,2013,人民文学出版社,https://book.douban.com/subject/20273032/
9787229050986,冰与火之歌·卷三·冰雨的风暴（下）,乔治·马丁,2012,重庆出版社,https://book.douban.com/subject/10608473/
9787229049287,冰与火之歌·卷二·列王的纷争（上）,GeorgeR.R.Martin,2012,重庆出版社,https://book.douban.com/subject/10488617/
9787505727489,杀鬼,甘耀明,2010,中国友谊出版公司,https://book.douban.com/subject/4853177/
9787020038800,吸血侠传奇-(壹),达伦・山,2003,人民文学出版社,https://book.douban.com/subject/1102691/
9787229151485,猎魔人（卷一）,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,https://book.douban.com/subject/35139961/
9787020066223,最后的守护人,（俄）谢尔盖·卢基扬年科,2008,人民文学出版社,https://book.douban.com/subject/3219393/
9787020103324,哈利·波特与火焰杯,J.K.罗琳(J.K.Rowling),2001,人民文学出版社,https://book.douban.com/subject/26126139/
9787229047238,冰与火之歌（卷一）,乔治·马丁,2011,重庆出版社,https://book.douban.com/subject/6973805/
9787535439789,回声,蒲宫音,2009,长江文艺出版社,https://book.douban.com/subject/3680885/
9787544218566,百年孤独,加西亚·马尔克斯,2007,南海出版公司,https://book.douban.com/subject/2008724/
9787506016537,退魔录1-有声音叫你睁开眼睛,李愚赫,2003,东方出版社,https://book.douban.com/subject/1030490/
9787544299114,百年孤独,[哥伦比亚]加西亚·马尔克斯,2020,南海出版公司,https://book.douban.com/subject/35060745/
9787532161591,烟与镜,[英]尼尔·盖曼,2016,上海文艺出版社,https://book.douban.com/subject/26857369/
9787807422051,光之子（上中下）,唐家三少,2007,百花洲文艺出版社,https://book.douban.com/subject/2150985/
9787806769676,恶魔之魂,(美)理查德·A.纳克,2006,文汇出版社,https://book.douban.com/subject/1475705/
9787540476502,爵迹：雾雪零尘,郭敬明,2016,湖南文艺出版社,https://book.douban.com/subject/26818782/
9787535877635,折翼撒旦猎爱中,喵哆哆,2012,湖南少年儿童出版社,https://book.douban.com/subject/10732928/
9787550228771,安珀志1：安珀九王子,(美)罗杰·泽拉兹尼,2014,北京联合出版公司,https://book.douban.com/subject/25880067/
9787544702393,佩德罗·巴拉莫,[墨西哥]胡安·鲁尔福,2007,译林出版社,https://book.douban.com/subject/2295912/
9787807322108,长老,（美）克里斯托弗・鲍里尼,2006,接力出版社,https://book.douban.com/subject/1485503/
9787536462557,魔法的颜色,（英）特里·普拉切特,2007,四川科学技术出版社,https://book.douban.com/subject/2133270/
9787505414655,亵渎7·在地狱中代仰望天堂·罪与罚,焑雨江南,2007,朝华出版社,https://book.douban.com/subject/1981037/
9789570823349,魔戒前傳,托爾金,2001,魔戒·联经版,https://book.douban.com/subject/1373707/
9787806792629,地心蝴蝶,(法)塞奇﹒布鲁梭罗,2003,接力出版社,https://book.douban.com/subject/1012319/
9787020104604,神奇的魁地奇球,(英)肯尼沃思·惠斯普,2014,人民文学出版社,https://book.douban.com/subject/25957853/
9787229058906,冰与火之歌·卷五·魔龙的狂舞（中）,乔治·马丁,2013,重庆出版社,https://book.douban.com/subject/20381801/
9787544701310,夜访吸血鬼,(美国)安妮·赖斯,2007,译林出版社,https://book.douban.com/subject/2300010/
9787806792636,蓝狗时代,(法)塞奇﹒布鲁梭罗,2003,接力出版社,https://book.douban.com/subject/1018328/
9787539987101,《异世界童话之旅1：许愿魔咒》,[美]克里斯·柯尔弗,2015,异世界童话之旅,https://book.douban.com/subject/26607921/
9787536457751,魔法之源,皮尔斯安东尼,2005,四川科学技术出版社,https://book.douban.com/subject/1452779/
9787806796658,撒玛坎护身符,（英）乔纳森·斯庄德,2005,接力出版社,https://book.douban.com/subject/1220201/
9787506016544,退魔录2-肖像画在召唤,李愚赫,2003,东方出版社,https://book.douban.com/subject/1036658/
9787807410201,天崩地裂,（美）理查德·A·.纳克,2006,文汇出版社,https://book.douban.com/subject/1790986/
9787530217481,我的阴阳两界,王小波,2018,北京十月文艺出版社,https://book.douban.com/subject/30180681/
9787807418078,永恒之井,理查德•A.纳克,2010,文汇出版社,https://book.douban.com/subject/4721590/
9787532744428,黄金罗盘,（英）菲利普·普尔曼,2008,上海译文出版社,https://book.douban.com/subject/3003161/
9787229118259,冰与火之歌卷一,[美]乔治·R.R.马丁,2017,重庆出版社,https://book.douban.com/subject/26925308/
9787534272523,查理九世18·地狱温泉的诅咒,雷欧幻像,2012,浙江少年儿童出版社,https://book.douban.com/subject/20492384/
9787020041015,吸血侠达伦.山传奇II,达伦·山,2006,人民文学出版社,https://book.douban.com/subject/1102692/
9787508677408,灰猫奇异事务所,康夫,2017,中信出版社,https://book.douban.com/subject/27102448/
9787550228788,安珀志2：阿瓦隆之枪,(美)罗杰·泽拉兹尼,2014,北京联合出版公司,https://book.douban.com/subject/25880072/
9789866000379,骸骨之城,卡珊卓拉·克蕾兒,2012,骸骨之城,https://book.douban.com/subject/20257987/
9787229056797,冰与火之歌·卷四·群鸦的盛宴（下）,乔治·马丁,2012,重庆出版社,https://book.douban.com/subject/11628195/
9787544812436,波西·杰克逊与迷宫之战,[美]雷克·莱尔顿,2011,接力出版社,https://book.douban.com/subject/5367352/
9787536465237,热夜之梦,乔治·R·R·马丁,2008,四川科学技术出版社,https://book.douban.com/subject/3115476/
9789570823363,魔戒首部曲,托爾金,2001,魔戒·联经版,https://book.douban.com/subject/1373704/
