User-ID,ISBN,Book-Rating
212447892,9787108006639,50

45553745,9787513344180,40

4101935,9787559852533,50

45774932,9787208187467,40

3229771,9787572616099,40

59404557,9787201161693,30

1683488,9787532793921,40

158041135,9787536692930,50

62573026,9787513353939,30

41023612,9787559852533,40

32913271,9787513344180,50

183779772,9787521757965,30

258232547,9787532188048,50

4257713,9787572616099,30

66364927,9787536692930,50

2650429,9787532793921,50

181775135,9787208187467,30

53952054,9787521757965,40

32913271,9787513344180,50

1026502,9787532188048,50

3270401,9787559852533,50

131892663,9787559673817,40

42590227,9787513353939,30

187947295,9787229151447,40

52799441,9787532793921,40

156038704,9787521757965,40

4038045,9787572616099,50

49782713,9787573908896,50

59079111,9787201161693,30

1035087,9787513344180,50

68787487,9787513353939,20

213501772,9787208187467,50

131815422,9787559673817,40

1035087,9787513344180,50

116551865,9787532188048,50

1768350,9787521757965,40

91938789,9787536692930,40

43352353,9787513344180,40

50395708,9787559852533,40

215378163,9787513353939,30

50258580,9787542684738,50

43352353,9787513344180,40

2027066,9787573908896,30

184884695,9787513344180,30

225903199,9787208187467,40

3639784,9787572610912,40

184884695,9787513344180,30

1530900,9787513353939,30

2459071,9787559673848,40

148729770,9787521757965,30

2267541,9787573908896,30

4078870,9787229151447,50

172711523,9787201161693,40

103145392,9787542684738,50

71724295,9787559673817,40

188540219,9787108006639,20

2245804,9787208187467,50

41109304,9787559852533,50

174928635,9787521757965,50

131503371,9787559673817,40

140298038,9787542684738,30

16021478,9787559673848,50

1411110,9787572616099,40

46965127,9787521757965,40

61060309,9787572610912,50

190145433,9787559673848,40

162135549,9787108006639,50

197026046,9787542684738,40

4441944,9787513344180,50

208243836,9787559673817,40

4441944,9787513344180,50

44395167,9787573908896,40

47193903,9787229151447,50

1687368,9787513353939,30

167021439,9787208187467,50

151564088,9787559673848,50

161850476,9787572616099,50

153718886,9787521757965,40

262529959,9787542684738,40

2437683,9787559852533,10

151513323,9787572616099,30

158460332,9787559673848,50

1030193,9787573908896,30

1479324,9787572610912,50

182009246,9787108006639,40

177518197,9787229151447,50

3417559,9787208187450,50

61992166,9787521757965,40

43893447,9787559673817,50

52641475,9787559852533,40

66598168,9787572616099,50

183792646,9787513344180,40

72285582,9787542684738,30

183792646,9787513344180,40

181775135,9787208187450,30

2083945,9787559673848,30

171249724,9787513353939,20

50450125,9787229151447,30

60182488,9787513344180,40

162561687,9787521757965,30

60182488,9787513344180,40

4409270,9787542684738,40

6412250,9787208187450,40

146086612,9787559673817,40

73830337,9787573908896,40

4419062,9787559852533,50

47741789,9787572610912,40

139437841,9787229151447,50

136791973,9787521757965,40

210152614,9787572616099,30

190314710,9787559673817,50

47486983,9787559852533,50

161032593,9787208187450,50

1924869,9787201161693,40

190920121,9787542684738,40

74537722,9787532793921,50

169501158,9787559673817,50

206843557,9787229151447,50

105525540,9787513344180,40

105525540,9787513344180,40

216597539,9787573908896,40

2819181,9787572610912,50

151762522,9787229151447,40

108690680,9787536692930,40

201062422,9787559673817,50

180836047,9787208187450,50

120081597,9787521757965,50

1084475,9787559673848,30

166588710,9787108006639,50

92196607,9787513353939,40

1175078,9787521757965,50

4615763,9787513344180,50

153451548,9787572616099,40

43586818,9787559673817,50

4615763,9787513344180,50

1924391,9787532793921,40

137315620,9787536692930,50

45273291,9787573908896,40

164377115,9787572616099,50

186604852,9787208187450,50

3565076,9787521757965,40

91595404,9787559673848,30

4352209,9787559673817,40

19892507,9787229151447,50

147993471,9787108006639,50

143328762,9787536692930,40

252142188,9787559673848,50

139843066,9787208187467,30

52669598,9787201161693,30

3685304,9787229151447,50

177120211,9787208187450,30

189974190,9787521757965,40

11715168,9787542684738,40

173429601,9787201161693,50

134177928,9787229151447,50

3012347,9787559673848,40

152709074,9787559673817,50

139546456,9787208187450,50

36318396,9787542684738,50

46876027,9787532793921,40

28825487,9787108006639,50

231689680,9787559673817,50

1884878,9787208187450,50

2057382,9787559673848,40

167269013,9787201161693,40

168017524,9787208187467,40

161304796,9787559673817,40

148325697,9787559673848,30

102838275,9787513344180,50

114652866,9787542684738,30

197047294,9787208187450,40

102838275,9787513344180,50

2603819,9787559673848,40

157721705,9787201161693,50

250175980,9787208187450,50

3093799,9787559673817,50

57508169,9787572610912,40

141935461,9787201161693,40

149189121,9787559673817,50

191100867,9787108006639,50

170043786,9787208187450,40

2304070,9787559673848,40

164409734,9787572616099,50

116287994,9787513344180,50

116287994,9787513344180,50

245301383,9787208187450,50

1608865,9787559673848,50

47019359,9787513353939,40

2294189,9787573908896,50

52818524,9787208187450,40

1111486,9787559852533,40

133957629,9787532793921,40

183668426,9787208187467,40

147789234,9787108006639,50

2340301,9787542684738,40

251265732,9787229151447,50

99041393,9787572616099,50

159168073,9787513344180,40

159168073,9787513344180,40

25871840,9787513353939,40

1257012,9787572610912,40

175471500,9787208187467,50

202435228,9787573908896,40

58222498,9787532793921,40

2159606,9787229151447,40

95870531,9787559852533,40

169160440,9787536692930,50

190115072,9787572610912,40

2032945,9787542684738,30

198765089,9787513344180,40

198765089,9787513344180,40

52757912,9787559673817,50

156573403,9787208187450,50

206660159,9787573908896,40

171950095,9787572610912,50

61046228,9787201161693,30

48161653,9787513344180,50

48161653,9787513344180,50

180185112,9787208187467,30

44592603,9787572616099,50

2335658,9787532793921,50

52439175,9787559673848,40

177470954,9787542684738,40

69361835,9787229151447,30

123911036,9787559852533,50

51154171,9787513353939,50

4226859,9787521757965,20

83284719,9787513344180,50

83284719,9787513344180,50

178986310,9787201161693,40

2026471,9787559673817,50

161597899,9787208187450,40

1149738,9787208187467,50

121277665,9787536692930,30

54538283,9787573908896,40

95688684,9787532793921,40

2567717,9787559673848,40

1325971,9787572616099,40

2530931,9787559852533,50

172672093,9787513353939,10

103086398,9787513344180,40

103086398,9787513344180,40

1724842,9787229151447,40

130057553,9787532793921,40

144923579,9787208187467,50

75729924,9787201161693,40

120673254,9787542684738,10

165348201,9787559673817,50

41964650,9787208187450,40

194615988,9787513353939,30

2790933,9787573908896,30

1747802,9787521757965,40

152406890,9787572610912,40

147873382,9787572616099,30

213332003,9787229151447,40

1000999,9787559673848,40

41590035,9787513344180,20

41590035,9787513344180,20

61471067,9787559852533,40

77541258,9787559673817,40

1730166,9787532793921,40

122195635,9787573908896,40

138135332,9787513353939,10

217795264,9787559673848,50

237823909,9787208187467,40

140616363,9787513344180,50

140616363,9787513344180,50

151962368,9787521757965,40

126583712,9787572610912,50

166263095,9787536692930,40

189466108,9787532793921,40

236446855,9787229151447,50

4279224,9787572616099,30

185919068,9787542684738,10

135175217,9787559673848,40

205805025,9787201161693,40

2057382,9787513344180,50

2107643,9787513353939,40

214815247,9787559673817,40

168107401,9787521757965,10

3417559,9787572616099,50

1154514,9787208187450,50

2057382,9787513344180,50

72804840,9787573908896,50

178565807,9787542684738,30

146336371,9787532793921,30

54494900,9787208187467,40

121680797,9787513353939,40

107600519,9787572610912,40

272335125,9787559673848,40

50067145,9787513344180,40

50067145,9787513344180,40

2138864,9787521757965,40

129290624,9787573908896,40

54524192,9787559673817,50

57500286,9787229151447,50

121330168,9787201161693,40

66383314,9787542684738,30

241131574,9787559673848,50

227095345,9787536693968,10

64976438,9787559852533,40

3627289,9787532793921,40

255868993,9787208187467,50

245581204,9787513353939,30

152142084,9787542684738,50

2744248,9787572610912,50

235938282,9787559673817,30

53185344,9787521757965,50

219631060,9787521757965,50

200442094,9787573908896,40

4915733,9787513344180,40

4915733,9787513344180,40

71752238,9787532793921,40

69095745,9787208187450,50

149927506,9787201161693,50

137385243,9787572616099,40

169870288,9787559852533,40

155264596,9787559673817,50

154161908,9787573908896,40

242648053,9787559673848,40

140896490,9787208187450,40

153770921,9787532793921,40

88935605,9787521757965,30

49169842,9787513353939,30

2493826,9787208187450,40

206037220,9787536693968,50

207475030,9787572616099,30

132280986,9787572610912,40

142793890,9787559852533,50

41014602,9787559673817,40

51586438,9787542684738,50

2400908,9787201161693,40

1565237,9787536693968,50

209190210,9787532793921,40

2787428,9787208187450,30

232718672,9787208187467,50

169573492,9787559852533,40

1655939,9787559673848,40

1419283,9787521757965,30

125830487,9787572616099,40

63509221,9787201161693,50

1428616,9787513344180,40

1428616,9787513344180,40

66759684,9787573908896,40

1186667,9787559673817,50

55547254,9787572610912,40

67103945,9787542684738,30

1583346,9787536693968,50

4033427,9787559852533,40

37785685,9787208187467,50

143004846,9787513344180,50

143004846,9787513344180,50

69672051,9787201161693,50

252921799,9787229151447,50

146260881,9787572616099,50

148267360,9787513353939,40

63412767,9787559673817,50

41338064,9787573908896,30

171951147,9787208187467,50

189355214,9787572610912,50

119740290,9787108006639,30

64226724,9787521757965,50

2328878,9787513344180,50

2328878,9787513344180,50

178862961,9787559852533,20

167767850,9787559673848,40

138585672,9787536693968,50

51392279,9787513353939,30

40005173,9787229151447,50

181575479,9787559673817,40

130852347,9787201161693,40

164002272,9787573908896,50

159718966,9787559852533,50

209654940,9787208187450,50

184644983,9787572610912,40

65909002,9787108006639,50

2724873,9787532793921,30

164944178,9787542684738,30

216750615,9787208187450,50

210108421,9787208187467,40

36539878,9787559852533,30

177979650,9787513353939,30

71131875,9787536693968,50

253603031,9787559673817,50

55819323,9787229151447,40

81851928,9787572616099,50

58506119,9787572610912,40

204451323,9787521757965,40

3140034,9787573908896,40

247465253,9787559852533,50

153017165,9787532793921,50

3869417,9787208187467,40

45396438,9787513353939,40

2363002,9787513344180,40

2363002,9787513344180,40

253603031,9787208187467,40

208711416,9787551169639,50

200165652,9787208187450,50

246995735,9787229151447,40

3685304,9787513353939,30

237649978,9787559673848,40

2492135,9787536693968,50

172526494,9787532793921,50

102456163,9787542684738,30

2412669,9787521757965,50

1730198,9787572616099,40

83389859,9787108006639,40

1670188,9787573908896,40

172526494,9787559673848,40

83165107,9787513344180,50

83165107,9787513344180,50

1999479,9787559852533,50

1088853,9787208187467,30

68112666,9787208187450,40

1954878,9787551169639,50

152253100,9787229151447,50

77450989,9787513353939,30

246322777,9787559673848,50

3508413,9787532793921,40

2303784,9787559673817,50

1409075,9787513353724,40

2579783,9787536693968,50

154137136,9787573908896,40

216159813,9787229151447,50

2229280,9787559673848,50

76234945,9787208187450,40

67409390,9787513353939,20

60844831,9787513344180,50

60844831,9787513344180,50

63406248,9787559852533,40

34301886,9787208187467,40

31887015,9787551169639,40

114975293,9787572610912,50

214442058,9787572610912,40

72308755,9787532793921,50

70489051,9787536693968,50

100432951,9787559673848,40

52244454,9787573908896,30

48590828,9787572610912,50

1862228,9787559673817,40

49194959,9787551169639,30

145567486,9787513353724,50

56488690,9787229151447,50

115747207,9787572610912,40

191044926,9787513344180,50

191044926,9787513344180,50

15665380,9787521757965,20

2224259,9787108012586,40

30556862,9787559852533,50

189094779,9787208187450,40

2551699,9787572610912,40

196505250,9787513353939,30

142350422,9787542684738,10

151782804,9787108012586,50

39930373,9787573908896,30

162561687,9787542684738,30

43555603,9787536693968,50

4060299,9787559673817,50

48916409,9787559852533,40

57783734,9787559673848,40

59960101,9787572610912,50

1550861,9787208187467,50

3489562,9787513344180,50

3489562,9787513344180,50

201496000,9787521757965,30

2334378,9787513353939,20

83696973,9787551169639,40

157514471,9787532793921,40

177812756,9787559852533,10

168783877,9787108012586,40

47794887,9787229151447,30

222124290,9787513353939,30

190962705,9787513353724,50

54481911,9787208187450,50

154904443,9787559673848,50

146669392,9787542684738,20

122377029,9787573908896,40

49062239,9787559673817,50

3353305,9787208187467,50

167804258,9787572610912,30

56169806,9787513344180,50

56169806,9787513344180,50

50400440,9787513353724,40

162471359,9787532793921,50

4252764,9787551169639,40

207118459,9787208187450,50

60084738,9787229151447,50

103675263,9787513353939,20

2816704,9787521757965,40

181739698,9787559673817,50

153307980,9787542684738,40

2032945,9787513353939,40

168068499,9787208187467,40

3489562,9787542684738,40

61010003,9787513353724,30

68174370,9787573908896,30

193283810,9787572610912,50

121824489,9787532793921,50

232610423,9787536693968,50

190920121,9787532793921,40

41594925,9787536693968,50

1166692,9787559673817,40

154064165,9787108012586,50

155787477,9787208187450,50

33560621,9787559673848,50

172077633,9787521757965,50

81320091,9787513353724,50

65992268,9787573908896,40

2655911,9787551169639,50

223798133,9787542684738,20

153498850,9787208187467,50

64013770,9787559673817,40

149737299,9787536094352,50

149737299,9787536094352,50

138287508,9787521757965,20

190090574,9787536693968,30

51687516,9787559852533,40

72968470,9787513353724,40

176578483,9787208187450,50

198898339,9787573908896,40

1697623,9787559673848,40

152417813,9787559673817,50

61220632,9787551169639,50

224816027,9787208187467,50

80797597,9787521757965,40

151086469,9787532793921,40

198033483,9787536094352,50

198033483,9787536094352,50

137491133,9787573908896,40

183945598,9787208187450,50

51588320,9787513353724,30

51585546,9787536693968,30

2493826,9787559673817,40

212786946,9787208187467,50

48434198,9787536094352,50

48434198,9787536094352,50

41546216,9787513353724,20

1325623,9787020185504,50

163048211,9787549641864,50

1125289,9787111735779,50

42539494,9787572610912,30

1808391,9787532793921,50

61707252,9787559852533,50

160364627,9787559673817,30

153836530,9787108012586,50

36318396,9787513353724,40

126153068,9787208187467,30

64761096,9787521757965,30

3551583,9787020185504,50

47636804,9787536094352,30

138432323,9787208187450,50

57163463,9787532175512,50

52321770,9787111735779,40

55548655,9787542678652,50

2378059,9787559852533,30

188725179,9787536693968,50

3556862,9787532793921,40

47636804,9787536094352,30

60767968,9787559673817,50

13958298,9787551169639,50

155053198,9787549641864,40

27583038,9787111735779,30

2245804,9787532793921,50

1417878,9787208187450,50

84345752,9787532175512,40

51221372,9787513353724,40

74742325,9787208187467,40

210388255,9787551169639,40

167162518,9787108012586,50

251294836,9787542678652,50

181061924,9787559852533,30

197339458,9787111735779,40

2809636,9787559673817,50

174203903,9787532793921,40

1261777,9787020185504,30

66364927,9787536693968,50

44393891,9787542678652,50

58054260,9787551169639,50

52146791,9787208187467,40

4615525,9787111735779,50

62651937,9787549641864,10

65937807,9787559852533,40

156908392,9787513353724,50

131070167,9787020185504,40

66025376,9787536693968,40

55593947,9787551169639,30

73901726,9787108012586,30

4542860,9787549641864,50

141710847,9787208187467,50

161316743,9787020185504,50

41133687,9787532793921,50

49321183,9787536094352,40

49321183,9787536094352,40

2493826,9787208187467,40

48182815,9787559852533,40

158536377,9787559673817,40

182925610,9787551169639,40

45921151,9787111735779,40

81496210,9787542678652,40

51505354,9787513342919,50

130056504,9787513353724,50

103194379,9787208187467,40

139465623,9787536094352,30

165713788,9787020185504,50

3810733,9787532793921,40

139465623,9787536094352,30

51532850,9787111735779,20

161335886,9787536693968,50

3966334,9787513342919,40

64208736,9787208187467,50

240340605,9787020185504,50

77809232,9787020096695,30

114652866,9787573506153,40

121722558,9787572616099,40

155886532,9787111735779,40

2056470,9787532175512,30

147209550,9787513353724,40

229001824,9787572616099,50

72512962,9787551169639,30

135224371,9787542678652,30

4276088,9787532793921,50

146498896,9787572610912,50

83357834,9787536094352,50

2881197,9787111735779,30

1903080,9787532175512,40

83357834,9787536094352,50

1027580,9787020185504,30

60504195,9787572616099,40

93903572,9787208187467,40

184617462,9787542678652,30

2231124,9787572616099,50

1494675,9787573506153,30

143328762,9787536693968,40

4272708,9787020096695,50

78605468,9787513353724,50

1388521,9787572616099,40

40082655,9787208187467,40

41039354,9787536094352,50

41039354,9787536094352,50

1174997,9787111735779,50

73473126,9787020185504,50

155020482,9787513342919,40

145801881,9787536693968,50

136637287,9787573506153,40

4446528,9787572616099,40

73942837,9787549641864,40

48529202,9787551169639,50

4313243,9787532793921,30

264110904,9787020185504,50

2620462,9787542678652,50

11221175,9787572610912,50

3658768,9787572616099,40

172658726,9787513342919,50

1597270,9787536094352,50

162529765,9787108012586,40

1597270,9787536094352,50

215045209,9787111735779,50

63869775,9787532175512,40

55850519,9787532793921,40

158010149,9787020185504,50

52911260,9787551169639,50

75860030,9787513353724,50

4352209,9787573506153,40

58371560,9787208187467,40

143246000,9787020096695,50

2469799,9787572616099,40

178565807,9787513353724,30

123977587,9787536094352,50

123977587,9787536094352,50

4558263,9787542678652,20

48498923,9787572610912,50

4587251,9787549641864,30

50400758,9787208187467,50

196612025,9787542678652,40

189643220,9787513353724,30

60945236,9787572610912,40

3844441,9787111735779,40

108810884,9787572610912,50

1170526,9787573506153,40

13254535,9787532175512,20

187602450,9787513342919,50

38016816,9787559673053,50

91509862,9787108012586,50

1045573,9787208187467,50

3722532,9787549641864,30

157500491,9787536094352,50

157500491,9787536094352,50

69544172,9787573506153,50

181391718,9787020185504,40

66509244,9787542678652,30

68183649,9787536693968,50

102265097,9787551169639,40

49784018,9787513353724,50

168466558,9787536094352,40

168466558,9787536094352,40

156787146,9787208187467,30

152028811,9787020185504,10

4595525,9787559673053,40

65652581,9787513342919,50

140354034,9787020096695,50

3639784,9787572610912,40

134079185,9787549641864,50

43111512,9787536693968,50

1367451,9787111735779,30

81656902,9787536094352,40

81656902,9787536094352,40

51330374,9787572616099,40

48639337,9787108012586,50

2968315,9787573506153,50

17857216,9787551169639,50

122556292,9787020185504,30

61060309,9787572610912,50

34651346,9787532175512,40

3341097,9787020096695,50

182463313,9787208187467,30

4352707,9787111735779,40

190434559,9787559673053,40

43944824,9787549641864,30

1479324,9787572610912,50

61471067,9787551169639,40

123587828,9787536094352,40

123587828,9787536094352,40

187639778,9787573506153,30

133671333,9787542678652,50

52343325,9787536693968,50

81020094,9787572616099,40

47741789,9787572610912,40

205062791,9787020096695,50

2819181,9787572610912,50

67671653,9787513353724,40

90431287,9787111735779,20

27379135,9787572616099,40

115196992,9787208188105,40

54716879,9787549641864,30

198107750,9787559673053,40

46186100,9787551169639,30

8511481,9787513353724,40

65334855,9787532175512,50

4432629,9787573506153,50

1147572,9787020185504,30

53179337,9787513342919,40

159830406,9787572616099,40

50752816,9787536693968,50

2044920,9787542678652,50

47344608,9787108012586,50

275904031,9787111735779,40

157253532,9787208188105,50

2783681,9787551169639,40

144315914,9787572616099,40

50918993,9787573506153,30

2065771,9787549641864,30

49136461,9787559673053,30

207928643,9787542678652,50

138294933,9787513342919,50

189418624,9787020185504,50

57508169,9787572610912,40

47558773,9787532175512,40

147524060,9787572616099,30

145447940,9787513353724,30

17337673,9787573506153,40

2261876,9787208188105,50

1037583,9787111735779,40

48768834,9787536094352,40

48768834,9787536094352,40

73034189,9787559673053,40

1301150,9787572616099,50

195150988,9787542678652,50

52991244,9787513342919,40

57607087,9787551169639,50

174469282,9787108012586,40

27917378,9787532175512,40

7643819,9787549641864,30

57761188,9787572616099,50

65541115,9787513353724,40

62249047,9787111735779,40

1785273,9787559673053,40

91751374,9787020185504,20

1257012,9787572610912,40

184738918,9787536094352,40

220455524,9787542678652,50

184738918,9787536094352,40

4525076,9787208188105,50

59106797,9787551169639,40

4609920,9787549641864,20

30123013,9787573506153,40

38861018,9787111735779,30

168992045,9787536094352,50

168992045,9787536094352,50

133656714,9787513353724,50

30123013,9787208188105,40

