User-ID,Location-IP
3737553,广东
147842633,广东
61176270,浙江
96431046,湖南
48499856,北京
45389450,上海
73127394,江苏
75721226,浙江
128588594,福建
94814469,辽宁
41023612,上海
3052794,广东
84104729,广西
51933009,陕西
46751839,上海
41961177,浙江
113381772,山西
152063616,北京
57365117,陕西
9853111,上海
53420163,四川
45079838,山东
3464762,上海
75322883,陕西
44032995,广东
163678088,北京
3584650,上海
155020482,新疆
1410468,江苏
164109446,浙江
163676416,内蒙古
87357068,浙江
183019165,湖北
144231750,安徽
2945450,浙江
171389230,上海
2782476,上海
126346369,浙江
161335886,辽宁
38810434,山东
13986521,浙江
48500617,陕西
156347479,广东
50778833,浙江
148208174,重庆
136980632,河南
2261566,浙江
84796406,上海
214507661,内蒙古
3010013,辽宁
1893056,山东
24306011,山东
4116359,广东
27790390,江苏
138944351,江苏
18493946,上海
103905129,广东
135937177,上海
179479275,上海
136733912,北京
53149163,广东
60841792,重庆
3373498,上海
49280862,辽宁
198024123,贵州
106189609,江苏
161714190,浙江
199190645,陕西
219177905,浙江
68990931,广东
145674320,北京
68281777,北京
129014829,北京
40003537,浙江
168996491,陕西
174780294,北京
263617807,江西
1721782,江苏
189872358,江苏
69109513,重庆
74557701,上海
2749651,北京
142824974,山西
124091634,广东
1267429,北京
59150024,福建
4499649,江苏
64201440,江西
36638328,北京
6260234,江苏
41745774,广东
59134785,河北
1457858,浙江
2492038,广东
57686822,安徽
136059879,北京
3795515,浙江
84451595,山西
164129297,广东
209377298,湖南
24974359,上海
98653599,山西
1166681,福建
27415473,广东
41169838,北京
1111486,北京
3715304,北京
3879144,江苏
4428372,辽宁
231629278,重庆
155633993,重庆
189610857,湖北
74290800,广西
1001804,上海
2914451,上海
48018565,北京
1885351,上海
46214005,上海
68596295,河南
1417595,上海
2504807,上海
2245818,上海
148190907,北京
253108158,陕西
50056000,山东
66742915,日本
197047294,北京
34347548,山东
81808624,上海
101560136,浙江
3736341,广东
78861474,山东
146766791,浙江
124458949,北京
262529959,河北
233700506,湖北
137469551,湖南
247487271,山东
136745686,北京
72050022,上海
275605124,上海
160907521,浙江
1001170,广东
44682173,北京
49283643,山东
1541869,广东
154918877,福建
33918162,上海
1133534,上海
2048919,上海
2588391,北京
57982168,四川
58605578,河南
1090308,上海
2227126,浙江
3611128,北京
2567328,北京
1965708,上海
202210256,浙江
3056831,广东
2396704,福建
148344312,安徽
57536012,广东
56796555,湖北
81378317,广东
223842711,重庆
183618330,北京
159812365,湖北
61838722,辽宁
48884717,北京
1505585,广东
50069114,北京
7193948,四川
44090728,江西
135120503,广东
1000751,上海
49020270,北京
1747802,广东
46369922,广东
254317450,北京
2603819,上海
222322465,英国
4629619,甘肃
1961170,马来西亚
187414340,天津
48218218,江苏
233700506,湖北
13654838,广西
166936862,上海
1110664,浙江
59776030,云南
254141506,山东
104757717,浙江
130317039,河北
1067200,浙江
253108158,陕西
47631056,山东
2699021,泰国
180344039,北京
169634070,北京
2857691,北京
70549222,湖北
39129149,河南
51686878,上海
2860322,北京
1017995,陕西
3645454,四川
54848936,四川
73975799,湖北
159182940,北京
60550125,重庆
158235094,山东
92359784,江苏
200038863,四川
55746670,上海
58596058,广东
58081101,河南
155562989,江苏
74290800,广西
48781656,上海
159001685,天津
127851500,江苏
81931512,广东
230234762,北京
137350687,江苏
156736953,浙江
223878402,江西
37830824,广东
196097309,浙江
185536798,甘肃
119684228,江苏
70096653,中国香港
229299752,天津
1376075,广东
157907586,江苏
270540877,浙江
4390109,福建
1634596,北京
1133720,重庆
173910784,贵州
8964389,江西
174900170,湖南
161911611,福建
79779762,北京
131405024,四川
188838344,海南
140401587,浙江
233382022,四川
190577163,辽宁
3895215,湖南
5565447,北京
152176841,天津
33321612,上海
1785273,甘肃
45805326,内蒙古
155709232,江西
142439358,重庆
152186956,广东
120211031,上海
172744191,浙江
1337281,河北
1798808,北京
155303162,上海
7053065,罗马尼亚
124141907,上海
75086193,福建
143846315,浙江
139664969,山西
177537614,上海
4024050,北京
1163853,美国
129671106,四川
160331517,浙江
1270899,江西
11020654,北京
3533460,浙江
56775433,浙江
189496399,上海
102676356,北京
1419283,新疆
54476200,江苏
174462856,北京
17284803,黑龙江
2241468,上海
2801394,湖南
43331012,广东
167835244,江苏
161335886,辽宁
47083532,浙江
142082426,上海
152557607,上海
7711279,泰国
168523038,四川
44250012,江苏
152353632,江苏
67372795,浙江
252853940,吉林
1540469,北京
146129803,云南
40848785,湖南
165351933,四川
65126668,浙江
127093806,意大利
151270129,广东
52152625,北京
2383288,北京
257931323,江西
194142799,天津
104757717,浙江
233700506,湖北
70549222,湖北
2110873,福建
1928576,江苏
2607975,上海
1752308,上海
1067641,西班牙
119291434,北京
81693555,湖南
253108158,陕西
3363697,上海
31946813,北京
2421346,北京
217489744,山东
183892691,广西
142082426,上海
2083441,北京
48485395,北京
3654538,越南
55896798,山东
192955618,广东
102662666,山西
210500314,吉林
152398042,上海
120461877,上海
50206377,上海
90762991,北京
54243477,北京
192404603,陕西
159296270,广东
168996491,陕西
161335886,辽宁
3733528,美国
57831385,江苏
145738740,山东
45789533,上海
167025951,浙江
161675735,重庆
18318076,广东
239412324,山东
268261596,江苏
198811479,辽宁
247200255,北京
121886615,浙江
119600286,浙江
272335125,广东
2567717,北京
198002233,山东
58399917,广东
4537233,山东
163620951,河北
166823612,上海
249143457,浙江
187950225,河南
229962900,广东
212284303,中国香港
41117868,上海
186345483,云南
260911388,江苏
253844692,广东
204856081,天津
2516247,北京
199796944,山东
259755640,广西
202466924,上海
47315898,河北
215297708,福建
209362081,湖南
44473060,贵州
53748765,北京
231950949,天津
240340605,江西
275904031,江西
258484163,广西
185462837,广东
217604387,黑龙江
184017414,山西
33560621,云南
253108625,山东
154468582,海南
1410468,江苏
198124349,北京
1897946,浙江
126023713,河北
174462856,北京
195076831,北京
211930742,北京
162348300,四川
34265245,江西
51200813,江苏
155557404,瑞典
1301373,广东
58965065,重庆
150655598,广东
45930344,上海
1320801,意大利
28370160,美国
50778833,浙江
96241654,福建
169679117,浙江
32402569,河北
1680545,广东
54141112,河北
13986521,浙江
127695398,中国香港
44452306,陕西
33718525,泰国
27790390,江苏
151853168,黑龙江
37756013,北京
162656254,河北
2022881,上海
1582137,广东
43181635,中国香港
73208034,河南
48111850,广东
2455961,辽宁
51871879,内蒙古
3681478,江苏
4479044,福建
190506422,甘肃
89737815,新疆
150042595,湖南
31946813,北京
139845419,北京
30731475,中国澳门
213340517,山西
32916079,湖南
158915131,福建
88130288,湖北
2894978,江苏
121860805,江苏
1542717,上海
58266172,广东
1149214,山东
120076971,辽宁
188975943,江苏
147833709,上海
200885712,广东
60152231,广东
151201644,巴西
156796942,湖北
62555864,北京
1388431,福建
113298743,北京
155592425,广东
89480639,北京
2603819,上海
252739413,河南
86505188,河北
47631056,山东
149447792,北京
2860322,北京
185027307,浙江
90456772,广东
161147127,浙江
102456163,上海
171965882,江苏
4359163,浙江
13871715,北京
155144098,江苏
77643763,湖北
253108158,陕西
63452219,江苏
49098505,福建
156734065,广东
172465605,浙江
62658254,山东
155708892,重庆
2476835,浙江
46395325,北京
1107306,美国
36939317,上海
151334247,浙江
2269702,四川
62290503,上海
147842633,广东
50563041,山东
160394102,云南
49945870,北京
66706238,北京
44973094,北京
4727556,北京
81026699,四川
1421418,上海
59248888,河北
136842036,上海
58370703,北京
258250451,上海
4204353,甘肃
206163813,湖北
157596407,上海
166143345,山西
1324363,广东
56966223,美国
69484736,北京
80797597,浙江
75384023,湖南
2139351,爱尔兰
48363946,北京
77643231,重庆
175737972,白俄罗斯
132547223,浙江
68815820,广东
52956499,四川
150376526,江苏
144371568,广东
79294364,北京
2035537,北京
51973056,上海
6618253,广西
69202875,上海
255054960,陕西
54475520,浙江
139406338,广东
177537614,上海
184718440,江苏
57302450,广东
169681403,陕西
87320541,湖北
3334176,广东
206706190,四川
138192027,山东
63307888,新疆
3627289,江苏
265885881,山东
142790840,广东
2503924,北京
187713859,山东
54141112,河北
52169014,江苏
80017534,上海
231139088,四川
57274477,浙江
44678660,海南
48856867,四川
53325239,上海
56832890,广东
39627284,浙江
77588381,四川
3406467,云南
179398634,浙江
3254664,广东
56810813,福建
190962705,山东
33742934,北京
1401332,安徽
64648933,广东
45151899,浙江
1221168,江西
52112538,江苏
143741828,四川
166387067,山东
3280677,江苏
1346048,河北
2536285,上海
82996270,福建
52442434,美国
1439441,江苏
2210557,福建
1991702,天津
51250134,江苏
1401486,四川
4833775,上海
136880651,四川
3462388,浙江
3677903,上海
29575273,湖北
60047060,广东
145102028,浙江
48189059,上海
3722532,广东
153668279,广西
1779434,北京
1805782,福建
63723166,云南
183769058,广东
161954381,山东
4237632,北京
41691989,上海
16394640,湖南
57774599,江苏
1819501,湖南
2197404,上海
94139983,江西
3600494,浙江
3433238,上海
4851439,上海
47631056,山东
1798808,北京
137234613,山东
1086544,浙江
58052406,北京
55279313,北京
23620767,北京
139236156,浙江
165181633,浙江
63636223,埃及
36414005,浙江
61629639,广东
2874380,江苏
48532507,江苏
190850636,山东
164027709,陕西
45863555,上海
81913705,北京
2211931,北京
158584013,广西
43650478,上海
42468357,澳大利亚
128173704,广东
141625318,克罗地亚
35051709,上海
3528539,德国
166466624,上海
155912071,北京
122984435,上海
63995736,四川
193461116,北京
28493840,美国
66749011,爱尔兰
136928680,云南
46112521,浙江
148735029,江苏
216359409,宁夏
147748249,浙江
134022086,山东
97447657,上海
49162916,北京
1187356,上海
131374829,四川
121083827,浙江
62906907,广东
49871562,重庆
14952687,德国
59752294,北京
1659939,贵州
4300008,上海
57981520,四川
3599100,陕西
123865345,山东
103575153,浙江
39120640,湖北
51176438,上海
208742619,北京
1306221,北京
1346154,北京
161954510,浙江
78599291,广东
66786857,天津
49290849,四川
156883939,日本
42048011,广东
253406685,河南
184761179,河北
1955043,广东
190010269,湖南
224018120,山东
139736965,四川
102807677,湖北
135277820,广东
154621326,江苏
147492858,湖北
61530930,上海
1294273,上海
167922300,浙江
139457414,辽宁
63995663,广东
62377536,上海
257306298,北京
199190645,陕西
61406882,广东
145004595,北京
72888029,北京
207361278,海南
2928579,广东
87907623,河南
142366011,上海
172615646,上海
15258399,四川
187384105,北京
2237577,山西
44437250,广东
194947491,江苏
3780124,吉林
20023390,北京
51023000,四川
173123620,新疆
35030018,北京
183230313,辽宁
72861793,河南
1413897,山东
3512143,上海
177744115,广东
55562454,上海
4682542,浙江
183185738,江苏
49095018,天津
222556053,北京
43961392,吉林
4880729,北京
92163832,上海
274862846,湖南
103675263,广东
1053491,上海
151003173,河南
4537233,山东
269957966,北京
62359331,北京
240301791,北京
263737632,湖北
163618528,山东
141710847,山东
84454865,江苏
77588381,四川
1928576,江苏
197047294,北京
2546185,上海
147577220,贵州
52403650,重庆
150765267,江苏
138984971,北京
