isbn,title,author,year,publisher,genre
9787229179533,巨龙的颂歌,屈畅,2024,重庆出版社,2
9788016014976,迷宮飯(01),九井諒子,2015,迷宮飯,2
9787539964812,地海传奇2：地海古墓,(美)厄休拉·勒古恩,2013,江苏文艺出版社,2
9787572615085,龙与地下铁,马伯庸,2024,湖南文艺出版社,2
9787544253994,百年孤独,[哥伦比亚]加西亚·马尔克斯,2011,南海出版公司,2
9787530687888,迷宫饭14,（日）九井谅子编绘,2024,百花文艺出版社,2
9787572610912,太白金星有点烦,马伯庸,2023,湖南文艺出版社,2
9787229151430,猎魔人（卷二）,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787572710841,城防十六计,[英]K.J.帕克,2023,四川科学技术出版社,2
9787539964805,地海传奇1,[美]厄休拉·勒古恩,2013,江苏文艺出版社,2
9787223361835,冰与火之歌,[美]乔治·R.R.马丁,2013,重庆出版社,2
9787557021115,诡秘之主1,爱潜水的乌贼,2020,广东旅游出版社,2
9787229151447,猎魔人卷四,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787229177195,V帝国,[俄]维克多·佩列文,2024,重庆出版社,2
9787539965864,地海传奇3,(美)厄休拉·勒奎恩,2013,江苏文艺出版社,2
9787572703515,弓之力,[英]K.J.帕克,2022,四川科学技术出版社,2
9787559445735,坟场之书,[英]尼尔·盖曼,2020,江苏凤凰文艺出版社,2
9787539966632,地海传奇4,(美)厄休拉·勒奎恩,2013,江苏文艺出版社,2
9787536499034,钢之色,[英]K.J.帕克,2020,四川科学技术出版社,2
9788016024456,迷宮飯(04),九井諒子,2017,迷宮飯,2
9787572600883,皮拉内西,[英国]苏珊娜·克拉克,2021,湖南文艺出版社,2
9789863565437,迷宮飯(06),九井諒子,2018,迷宮飯,2
9787807407904,盗墓笔记,南派三叔,2011,上海文化出版社,2
9787229151485,猎魔人（卷一）,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787541166563,诡秘之主17,爱潜水的乌贼,2023,四川文艺出版社,2
9786263225985,迷宮飯(11),九井諒子,2022,迷宮飯,2
9789865127053,迷宮飯(09),九井諒子,2021,迷宮飯,2
9788016015966,迷宮飯(02),九井諒子,2015,迷宮飯,2
