ISBN,Book-Title,Book-Author,Introduction,Year-Of-Publication,Book-Publisher,Book-Douban-URL,Book-Image-URL 
9787572611476,华夏奇谭,粟冰箱,"☼ 五千年中华文明的浪漫传承，十八个不朽传说的梦幻演绎
☽ 青年作家粟冰箱沉潜多年，厚积薄发写就的首部小说集
⭐︎ 水墨画师逸书挥毫泼墨，呕心沥血绘制海量插画
☁︎ 内文用高档特种纸全彩印刷，精妙还原原图细腻质感
* * * * * * * * * * * * * *
《华夏奇谭》是青年作家粟冰箱的首部小说集。他从中国神话传说的矿脉中采掘出十八个古老又耳熟能详的故事：白蛇、梁祝、哪吒、西游、苏小小、鱼玄机……再以诡异奇崛的想象力、绮丽缠绵的笔触，精雕细琢，赋予它们新的生命。
新锐画师逸书倾数年之力，以独出心裁的水墨画风，为本书匠心绘制八十余幅旖旎妖冶的插画，让各色人神鬼仙跃然纸上。
在字里画间，你将会遭遇长安城的百鬼夜行，体验荒野客栈的骷髅幻戏，目睹《梦溪笔谈》记载的海市蜃楼，见证唐琬陆游爱情传奇的暗面……以及无尽声息的开始与消隐、无穷色彩的迸涌与幻灭。
推开这一扇扇故事的黑窗，你将窥见不一样的夜晚，呼吸到灿烂的灰烬。",2024,湖南文艺出版社,https://book.douban.com/subject/36377390/,https://img9.doubanio.com/view/subject/s/public/s34667704.jpg
9788750866503,草原动物园,马伯庸,"光绪末年，一位在京城的外国传教士突发奇想，救下“万牲园”遗留的可怜动物，并领着一头大象、一头雄狮、两匹斑马、五只狒狒、一只鹦鹉和一条蟒蛇，远赴赤峰建立一座草原动物园。这场“ 公路电影 ”的旅途，除了具备翔实的地方风土人情的描写之外，还构建了一个庞大而瑰丽的“ 幻想之境 ”。
现实和魔幻的界限被打破，一个“ 白日梦想家式 ”的传教士的艰难生活与神秘的盗梦少女、异域中狼群等神怪的事迹，以及人与动物之间的无声交流等，都带给人一种快意与险途交织的梦幻般的新奇感。最终，在这个逐梦人的故事里，每个人也会得到对自己的疗愈。
这是一个寓言性的故事，透过异想天开的传教士的征途之旅，我们最终发现“ 不是梦想而是所有披荆斩棘的险途使得我们成为自己”。",2023,中信出版社,https://book.douban.com/subject/27128112/,https://img3.doubanio.com/view/subject/s/public/s34872097.jpg
9787531748670,封神演义(全2册),[明]许仲琳,"《封神演义》，俗称《封神榜》，又名《商周列国全传》、《武王伐纣外史》、《封神传》。全书共一百回。《封神演义》的原型最早可追溯至南宋的《武王伐纣白话文》，可能还参考了《商周演义》、《昆仑八仙东游记》，全书以武王伐纣、商周易代的历史为框架，叙写天上的神仙分成两派卷入这场斗争，支持武王的阐教，帮助纣王的为截教。双方祭宝斗法，几经较量，最后纣王失败自焚，姜子牙将双方战死的要人一一封神。成书年代不可确考，一般认为在明穆宗隆庆至明神宗万历之间。
全书内容以篇幅巨大、幻想之奇特而闻名于世。其内容依托商灭周兴的历史背景，用武王伐纣为时空线索，从女娲降香开书，到周武王姬发封列国诸侯结束。其中的哪吒闹海、姜子牙下山、文王访贤、三抢封神榜、众仙斗阵斗法等情节，展现了古人丰富的想象力：腾云驾雾、呼风唤雨、搬山移海、撒豆成兵、水遁、土遁、风火轮、火尖枪……
日本江户时代书已出现翻译全本，鲁迅在《中国小说史略》中也有介绍。另外，《封神演义》使道教令人熟知。",2020,北方文艺出版社,https://book.douban.com/subject/35232566/,https://img9.doubanio.com/view/subject/s/public/s33792616.jpg
9789572694992,ONE-PUNCHMAN一拳超人25,ONE,水嫩嫩囚犯在地下迷宮遭遇到餓狼，而餓狼的實力又變得更強了……另一方面，埼玉與閃光一同行動。而地面的Ａ級英雄們，則陷入被喵恩玩弄的絕境之中。此時驅動騎士現身了？,2022,ONE-PUNCHMAN一拳超人,https://book.douban.com/subject/35887927/,https://img1.doubanio.com/view/subject/s/public/s34375989.jpg
9787507533705,血族的花嫁,燃聿,"公元八二一年，杰欧瓦让女巫布瑞尔接受了自己的纯血，成为他唯一的、也是最爱的天使。不幸的是，纯血却让布瑞尔受到其他血族的攻击，以死亡为终结离开了杰欧瓦。
一七七九年的威尼斯公国大斋节，天堂般美丽的国度里人潮涌动，法国大贵族克雷蒙德公爵阁下也身在其中。他是隐藏在凡尔赛宫廷中的吸血鬼，这时本应出席法王的宫廷宴会，却宁可缺席，现身在千里之外的威尼斯的原因，只有一个寻找自己的恋人，那个被其他血族绞尽脑汁拼命抢夺的“纯血”，那个来自东方的少女。同时，现代法国美男，瑟，赌上一切回到十八世纪，只为寻找心上人，并在到来的第一天便遇上了自己的世纪大情敌，血族公爵克雷蒙德？！情敌相见，分外眼红，但更严重的事情还在后面：血族之王此刻正在某个不知名的地方，不要钱似的对他们的心上人，放送火热致命电波……这时，已为克雷蒙德公爵的爱而动心的女主角却知道了一个预言：克雷蒙德将背叛她——只因他为了保护她而战死在血族之战中……这段跨越时空与种族的禁忌爱恋，能否突破血吻的诅咒？",2010,华文出版社,https://book.douban.com/subject/5395594/,https://img1.doubanio.com/view/subject/s/public/s4564090.jpg
9784088837420,ワンパンマン29,原作：ONE,サイタマとフラッシュの前にS級1位のブラストが現れた！　不思議な匣を追う彼の目的とは!?　そして地上では怪人協会幹部との激闘でヒーロー達が窮地に。ジェノスも動力核が暴走し爆発の危機に陥り──!?,2023,ワンパンマン,https://book.douban.com/subject/36563774/,https://img1.doubanio.com/view/subject/s/public/s34680559.jpg
9787229110000,迷雾之子3,[美]布兰登·山德森,"他们说，我会一臂托起整个世界的未来。
随着传说中的深黯再临，迷雾开始入侵白昼。火山喷发，地震频仍，怪物大军肆虐——纹和依蓝德的无私释放出终极邪恶，世界濒临崩溃边缘。
无奈之下，他们只得寄希望于曾经的敌人统御主，试图从他留下的只言片语中找出击败深黯的方法。在此过程中，纹头一次窥见了这位暴君隐秘的内心，以及他对这世界爱恨交织的复杂情感。
自己当真是预言中的英雄？抑或自己所做的一切，不过是重蹈统御主的覆辙？回顾这一路行来的牺牲和流血，纹和她的同伴们终于领悟到，命运的轮回其实早已将答案送至他们面前。
第一次，她学会了信任；第二次，她懂得了放手；而这一次，英雄终将让其所爱的世界成为更美好的存在……",2016,重庆出版社,https://book.douban.com/subject/26721087/,https://img1.doubanio.com/view/subject/s/public/s28696420.jpg
9787218157009,阿拉伯的果园,[沙特]乌萨马-本-穆罕默德-萨阿德-穆萨利姆,"在阿拉伯半岛广袤无垠、黄沙漫飞的沙漠之中，有两个姑娘，一个是阿拉伯人达伽，另一个是波斯人阿芙萨尔，她们因为各自不同的目的组建女魔法师组织。达伽想要扭转女魔法师卑微懦弱的地位，反抗男权当道的魔法世界；而阿芙萨尔则是为了复仇……
这是一部堪称“阿拉伯的《哈利·波特》”的奇幻魔法小说，阿拉伯国家百万销量级作家乌萨马的畅销之作，在沙特重印再版十次，已被翻译成英文并拍摄成电影。在这本书里，你将遇到坚强勇毅的女魔法师、奸险狡诈的红魔、擅于寻踪觅迹的蓝族精灵、情深意重的姐妹花、善良淳朴的人类、被囚禁的精灵王子、十枚神秘的魔法戒指……几十年如一日密谋复仇计划的阿芙萨尔是如何忍辱负重打败对手的？达伽的女魔法师组织能战胜男魔法师吗？
每个人活着都有自己的使命和价值，每个人都不得不面对命运的考验，没有人能逃脱命运的枷锁——背叛、鄙视、欺凌、侵害、憎恶……唯有反抗才能赢得光明，唯有团结才能变得强大。
编辑推荐：
长夜漫漫，危险总是悄悄降临。面对威胁，我们应该选择与条件妥协，还是另辟蹊径？
在乌萨马笔下，我们可以窥见一个强大的女魔法师团体是如何一步步搭建而成的。尽管女魔法师加入团体的原因各有不同，但这一团体的问世却有重要的意义——在男魔法师残暴侵扰女魔法师的世道下，女魔法师不得不成为更强大的自己才能保全自身，呼唤女性意识崛起。在一次次的背叛、欺凌的遭遇中学会反抗，才会成为更强大的自己。",2022,广东人民出版社,https://book.douban.com/subject/35924801/,https://img3.doubanio.com/view/subject/s/public/s34265942.jpg
9784065172667,天国大魔境3,石黒正数,廃墟と化した未来の日本。マルとキルコは、どこにあるともわからない「天国」を目指して旅を続けていた。「天国」のヒントを求めて東京にたどり着いた二人は、今後の活動資金を得るべくひと稼ぎすることを目論む。一方、トキオが暮らす高い壁に囲まれた緑豊かな学園では、原因不明の病で容体が悪くなる子どもが現れたりと、不穏な現象が起こり始める。世界の秘密が紐解かれるたび、世界の複雑さは混迷を極めてゆく。荒廃した世界をサバイブせよ!,2019,天国大魔境,https://book.douban.com/subject/34807077/,https://img9.doubanio.com/view/subject/s/public/s33778674.jpg
9787572611865,灵能百分百4,[日]ONE,"1.二次元的灵魂归宿,有生之年必看佳作。《灵能百分百》ONE 绘著,万众期待·中文简体·首刷限定版·炸裂来袭。
2.小学馆官方正版授权！一口气出齐完结篇，搭配唯一师匠的情怀番外《REIGEN:超能值MAX131的男人》，漫画看到爽！
3.要剧情，有剧情！要画风，有剧情！“无敌龙套”影山茂夫+“诈骗暖男”师匠灵幻新隆+“丑萌毒舌”小酒窝+“发量颜霸”花泽辉气+灵能无敌配角天团。
4.人活着，就是要有人情味！意想不到的奇妙组合，打破常规，碰撞出势不可当的魅力故事！当“龙套”茂夫迎来情绪的100%爆发——是毁灭，还是拯救？
5.ONE，日本知名漫画家。凭借一己之力，砸开日本漫画新世界的大门。画风诡谲，分镜一流，剧情动人，精神稳定。代表作：《灵能百分百》《一拳超人》《天敌抗战记》。
6.荣获第62届小学馆漫画大奖！荣获2023年“近15年内完结作品漫画总选举 第2名”！
7.超高人气，刷新属于《灵能百分百》的时代记忆！同名动画，一、二、三季刷爆动漫高分榜！近30万人次打分，豆瓣均分9.5分！
8.首刷限定版每卷随书搭配4种限量附录（全套共4种·17卷），为《灵能百分百》拉满简体中文圈的热爱——【加量不加价】，售完不补！售完不补！售完不补！
9.【附录1】邮票式模切+双面磨砂质感印签卡，ONE老师写给中国读者的寄语，搭配5款新绘的主角阵容头像，随机插送！惊喜与爱并存。
10.【附录2】酷黑包边+满天星细闪背纸+碎钻镭射膜色纸，选取本卷超高人气名场面。
11.【附录3】电影胶片卡，用胶片卡带着《灵能百分百》的故事，看更多美丽的风景。
12.【附录4】透明质感+马卡龙配色贴纸，可爱茂夫，随心贴！
13.精美双封，原版尺寸，采用90g漫画用纸，胶装锁线，阅读感受up up up！
14.真诚与爱，是永远的必杀技。做个好人，就是这样。",2024,湖南文艺出版社,https://book.douban.com/subject/36414278/,https://img9.doubanio.com/view/subject/s/public/s34748734.jpg
9787572611872,灵能百分百5,[日]ONE,"1.二次元的灵魂归宿,有生之年必看佳作。《灵能百分百》ONE 绘著,万众期待·中文简体·首刷限定版·炸裂来袭。
2.小学馆官方正版授权！一口气出齐完结篇，搭配唯一师匠的情怀番外《REIGEN:超能值MAX131的男人》，漫画看到爽！
3.要剧情，有剧情！要画风，有剧情！“无敌龙套”影山茂夫+“诈骗暖男”师匠灵幻新隆+“丑萌毒舌”小酒窝+“发量颜霸”花泽辉气+灵能无敌配角天团。
4.人活着，就是要有人情味！意想不到的奇妙组合，打破常规，碰撞出势不可当的魅力故事！当“龙套”茂夫迎来情绪的100%爆发——是毁灭，还是拯救？
5.ONE，日本知名漫画家。凭借一己之力，砸开日本漫画新世界的大门。画风诡谲，分镜一流，剧情动人，精神稳定。代表作：《灵能百分百》《一拳超人》《天敌抗战记》。
6.荣获第62届小学馆漫画大奖！荣获2023年“近15年内完结作品漫画总选举 第2名”！
7.超高人气，刷新属于《灵能百分百》的时代记忆！同名动画，一、二、三季刷爆动漫高分榜！近30万人次打分，豆瓣均分9.5分！
8.首刷限定版每卷随书搭配4种限量附录（全套共4种·17卷），为《灵能百分百》拉满简体中文圈的热爱——【加量不加价】，售完不补！售完不补！售完不补！
9.【附录1】邮票式模切+双面磨砂质感印签卡，ONE老师写给中国读者的寄语，搭配5款新绘的主角阵容头像，随机插送！惊喜与爱并存。
10.【附录2】酷黑包边+满天星细闪背纸+碎钻镭射膜色纸，选取本卷超高人气名场面。
11.【附录3】电影胶片卡，用胶片卡带着《灵能百分百》的故事，看更多美丽的风景。
12.【附录4】透明质感+马卡龙配色贴纸，可爱茂夫，随心贴！
13.精美双封，原版尺寸，采用90g漫画用纸，胶装锁线，阅读感受up up up！
14.真诚与爱，是永远的必杀技。做个好人，就是这样。",2024,湖南文艺出版社,https://book.douban.com/subject/36414280/,https://img9.doubanio.com/view/subject/s/public/s34748735.jpg
9787559619594,疯狂的进化,马特·西蒙（MattSimon）,"好莱坞最奇幻的想象，都无法与自然选择的奇观相提并论，本书将带你见识生物圈里那些身怀绝技、怪癖十足、残忍却又迷人的奇特角色。
在海参肛门里反客为主的隐鱼，被砍掉任何部位都能复原的钝口螈，激情至死的袋鼩……它们上演了无数刺激、烧脑的生存戏码，令本书充满让人折服的生物智慧。 同时，书中穿插了大量可爱又令人毛骨悚然的精美插画。
作者马特·西蒙是著名科技杂志《连线》的专栏作者，他天才的故事视角和机智的洞察力，使得本书成为近年来十分新潮的趣味生物读本。
-
------------------------------
【全书亮点】
-
（博物君）张辰亮审校、推荐
《连线》年度必读科普书
荣获美国图书馆协会亚历克斯奖
-
------------------------------
【编辑推荐】
-
★ 美国著名科技杂志《连线》专栏“怪诞生物每周科考”改编。
★ 《连线》杂志年度推荐，荣获美国图书馆协会亚历克斯奖。
★ 生物知识的脱口秀，真实而离奇的进化故事集。
★ 生物行为与当代生活的激情碰撞，博物学大咖的历史段子。
-
★ 本书讲述了在自然选择中面临绝境，却发展出特殊生存之道的动物们，它们演绎了物种多样性的“怪奇物语”。书中蕴含令人敬畏的生物智慧，令人折服。
★ 天才的故事视角和十足的幽默感，使得本书成为独具特色的新潮生物读本，尤其适合新新人类。
★ 不可多得的快节奏佳作，计感十足，每个小节都配有精美的插画，并附带边栏注解。
-
------------------------------
-
【媒体评价】
-
“一本真实而离奇的进化故事集，告诉你‘越是奇异的存在，就越合理’这个道理。”
——《娱乐周刊》
-
“用十分诙谐的风格讲述了进化史上种种惊人的‘军备竞赛’……西蒙的机智，加上他的天才般的古怪念头，让读者不忍释卷。”
——《出版人周刊》
-
“一本难得的快节奏好书，书中充满扣人心弦的真实案例，生动展示那些给人留下深刻印象却又令你毛骨悚然的‘怪胎’物种。”
——《科学新闻》
-
“稀奇古怪的动物介绍令人忍俊不禁，在阅读时你甚至都意识不到，原来自己正在学习一些关于生态位分布和适应性伪装的生物知识。”
——《连线》杂志
-
“我发现这本书相当有趣。书中列举了大量奇特生物的实例，作者悉心让每种生物都变得生动之余，仍未偏离叙述的主题；另外，书中还有不少旁注和额外的实例，令人兴奋。书中所有的动物案例似乎都经过精心的挑选和充分的研究。作者采用了一种拟人化的叙述方式，使真实而密集的文本变得十分容易阅读。”
——美国亚马逊读者",2018,北京联合出版公司,https://book.douban.com/subject/30204745/,https://img1.doubanio.com/view/subject/s/public/s29763149.jpg
9787020184514,哈利·波特,大英图书馆编,"2017年，恰逢《哈利·波特与魔法石》出版二十周年，J.K.罗琳携手布鲁姆斯伯里出版社与大英图书馆，精心筹办了一场全新的展览，邀请广大读者一同踏上旅程，探寻“哈利·波特”系列故事的内核。
这场特别展览中，展出了大量由大英图书馆档案馆提供的稀奇珍宝，更有J.K.罗琳的私人收藏。除此之外，从天文学到魔药学，再到魔咒学、变形学，霍格沃茨魔法学校所教授的那些课程，你尽可以在这里展开更为深入的研究。本书收录了展览的全部内容，是观展的绝佳指南。
在本书中，专家团队将带你观览魔法的方方面面，为你展示来自大英图书馆及世界各地的珍宝。这里有着古老的魔法书、天球仪，装帧华丽的卷轴记录着长生不老药的秘密。更有装着龙血的瓶子、蛇形魔杖、稀奇的曼德拉草根、马人的画像，甚至还有如假包换的女巫扫帚。神话、历史，还有贯穿“哈利·波特”系列故事的神奇魔法，它们在此交相碰撞，势必会迸发出独一无二的火花，只待你来一探究竟。
《哈利·波特：一段魔法史》这本书围绕霍格沃茨魔法学校开设的课程展开，邀请广大读者一同踏上旅程，探寻“哈利·波特”系列故事的内核，在现实的历史长河中探寻魔法的起源。
本书收录了大英图书馆策划的“哈利·波特：一段魔法史”特别展览的全部内容，展出了大量稀奇珍宝，更有J.K. 罗琳的私人收藏！
魔药学与炼金术、草药学、魔咒学、天文学、占卜学、黑魔法防御术、保护神奇动物课……霍格沃茨魔法学校所教授的那些课程，你尽可以在这里展开更为深入的研究！
各领域专家参与撰文，带你观览魔法的方方面面，一同探索古老的魔法书、天球仪、装着龙血的瓶子、蛇形魔杖、稀奇的曼德拉草根、马人的画像，甚至还有如假包换的女巫扫帚！
神话、历史，还有贯穿“哈利·波特”系列故事的神奇魔法，它们在此交相碰撞，势必会迸发出独一无二的火花，只待你来一探究竟！
打开这本书，一起踏上魔法与现实交织的奇妙之旅！",2024,人民文学出版社,https://book.douban.com/subject/36748116/,https://img3.doubanio.com/view/subject/s/public/s34827883.jpg
9784088821917,サマータイムレンダ9,田中靖規,菱形医院の地下、ヒルコ洞へと繋がる参道を進む慎平たち。そこで窓と朱鷺子の母・千登勢の“影”が、父・青銅の首を絞める姿を目撃。慎平は青銅を救い、ハイネらの真意を探れるのか…!?,2020,サマータイムレンダ,https://book.douban.com/subject/35291996/,https://img1.doubanio.com/view/subject/s/public/s33781070.jpg
9784088822914,サマータイムレンダ10,田中靖規,日都神社を訪れた慎平は、雁切真砂人に数々の疑問をぶつける。その最中、怒りに駆られたウシオにより、雁切の頭部は切断されたのだが…!? 人ではなく影でもない、雁切真砂人の正体とは!?,2020,サマータイムレンダ,https://book.douban.com/subject/35291997/,https://img2.doubanio.com/view/subject/s/public/s33781071.jpg
9784088825137,サマータイムレンダ12,田中靖規,ウシオを復活させるため、紀伊水道を漂っているであろう9周目のウシオを捜す慎平達。しかし、ハイネも慎平の人格で思考し、ウシオを捜していた。果たして慎平は、ウシオと再会できるのか…!?,2020,サマータイムレンダ,https://book.douban.com/subject/35291999/,https://img3.doubanio.com/view/subject/s/public/s33781073.jpg
9787305081323,安吉拉·卡特的精怪故事集,[英]安吉拉·卡特,"很久很久以前，精怪故事不光是给孩子们看的，《安吉拉·卡特的精怪故事集》就是如此。这部精彩的集子囊括了抒情故事、血腥故事、令人捧腹的故事和粗俗下流的故事，它们来自世界各地，从北极到亚洲——里面决没有昏头昏脑的公主和多愁善感的仙子；相反，我们看到的是美丽的女仆和干瘪的老太婆，狡猾的妇人和品行不端的姑娘，巫婆和接生婆，坏姨妈和怪姐妹。
这些出色的故事颂扬坚强的意志、卑鄙的欺诈、妖术与阴谋，采集它们的只可能是独一无二且令我们深深怀念的安吉拉·卡特。
最初以《悍妇精怪故事集》和《悍妇精怪故事集第二卷》的形式出版",2011,南京大学出版社,https://book.douban.com/subject/5993314/,https://img1.doubanio.com/view/subject/s/public/s6870889.jpg
9787020038800,吸血侠传奇-(壹),达伦・山,《吸血侠传奇1(新版)》内容简介：吸血侠让你在紧张刺激中享受恐怖，感受温情！达伦·山是一个普通男孩——一场怪物马戏团的表演改变了他的命运……他遇到了一个阴森的夜行幽灵……达伦和他的朋友掉进一个危险的陷阱。为挽救朋友的生命，达伦必须与那个幽灵谈判。然而，他必须成为吸血鬼的助手……成为吸血鬼助手的达伦过着一种与以往截然不同的生活……他顽强的抗争，抵御令他难熬的诱惑……然而命运在召唤……神秘的小人在逡巡……疯狂的狼人在等待……达伦和他的朋友一起离开怪物马戏团，品尝城市生活的滋味……人们发现尸体——被吸干血的尸体，达伦不得不面对一个令人恶心的夜行怪物，他可能就是杀人凶手……邪恶逼近了达伦和他的朋友。,2003,人民文学出版社,https://book.douban.com/subject/1102691/,https://img3.doubanio.com/view/subject/s/public/s1817693.jpg
9787540485122,迷迭香,亦舒,"“这是他们的选择，谁叫他们选择燃烧，事后当然只余灰烬。”
《迷迭香》中，女导演余芒发现自己的记忆里出现了从来不曾经历的事物，因此，她的谈吐习惯、个性嗜好也随之改变，并莫名地结识了“记忆”中的于世保与并仲开二人。他们都认为余芒酷似恋人文思慧而时刻追随于她的左右，这神秘的突如其来的一切激起余芒极大的好奇心，经过努力，终于见到了疗养院中长眠不醒的文思慧小姐，同时，她还发现了一位每日都悄悄探望思慧的陌生男子。
他们究竟有什么关系，结局又如何呢？",2018,湖南文艺出版社,https://book.douban.com/subject/30179815/,https://img9.doubanio.com/view/subject/s/public/s29725144.jpg
9789862372104,彩雲國物語17-籠中黑蝶,雪乃紗衣,吏部尚書紅黎深遭到罷黜的消息傳遍朝廷，引起騷動。於此同時，朝中為了討論吏部侍郎李絳攸的處分問題，決定召開御史大獄！秀麗為了保護絳攸而拚命奔走，但紅家官員卻認為這件事令紅家蒙羞，因而集體拒絕上朝!!而且，紅家還動用全力展開經濟封鎖，首都貴陽的物價即將因此高漲!!面對如此嚴重的事態，與死對頭同事陸清雅一起展開搜查的秀麗，命運又會如何!?以官員身分活躍的秀麗，令人目不轉睛的正傳第14集!!,2009,彩雲國物語,https://book.douban.com/subject/5315049/,https://img3.doubanio.com/view/subject/s/public/s4498592.jpg
9787208162723,刚多林的陷落,[英]J.R.R.托尔金,"★《霍比特人》《魔戒》前传，中洲远古三大传说完结篇，整个中洲世界的基石。
★奥斯卡奖得主、奇幻插画大师艾伦·李倾情创作8幅彩色插图、15幅黑白插图。
★克里斯托弗·托尔金最后一次整理其父作品，为中洲远古三大传说的合璧画上了圆满的句号。
--------------
这个 述及图奥在刚多林的旅居、他与伊缀尔·凯勒布琳达尔的结合、埃雅仁迪尔的出生、迈格林的背叛、城邦的陷落和幸存者的逃离的故事，这个在家父对第一纪元的想象中处于核心地位的故事，家父平生写出的完整版本却仅有一个，便是那部创作于青年时代的文稿，这样的事实可谓极不寻常。——克里斯托弗·托尔金
继《贝伦与露西恩》《胡林的子女》之后，《刚多林的陷落》作为中洲远古时代的三大传说最终章，见证了第一纪元终于走向终结。这三大传说既是《魔戒》那宏大背景的组成部分，更是《精灵宝钻》必不可少的基石。
《刚多林的陷落》也是克里斯托弗·托尔金编辑整理的最后一部托尔金作品。
--------------
这是托尔金耗费一生所写的故事，虽是个悲剧，你却可看到作者对中洲世界无尽的热情。——《娱乐周刊》
这是一本托尔金迷绝对想要拥有的书，更是一本值得一读的书，即使那些人认为他们已经熟知这个故事了。——《今日圣路易斯》
本书会提醒罗琳所有的读者，罗琳一系列作品中的探索、寻找身份认同，以及笼罩人心的邪恶等许多的主题，是源自托尔金（并其他作家）。两位作者都使用神话、法术和奇幻故事为架构，呈现出这些巨大的议题。——《今日美国》
我热爱托尔金。他的言语词句如同自然万物，如同岩壁的结构与瀑布的奔流。对于我，如果痴心达到托尔金的写作水准，就如同妄想像樱桃树一般绽放花枝，像一只小松鼠想攀上树顶，像一场平常降水想被称作暴风骤雨。——尼尔·盖曼（《美国众神》作者）",2020,上海人民出版社,https://book.douban.com/subject/34954100/,https://img3.doubanio.com/view/subject/s/public/s33601722.jpg
9784098511488,葬送のフリーレン8,アベツカサ,"今は亡き勇者たちに捧ぐ後日譚ファンタジー
今は亡き勇者たちとの旅路を
再び歩む魔法使い・フリーレン。
一級魔法使いを伴わないと進めない、過酷な北部高原へ。
途上、魔法使いたちと再会、そして魔族との会敵――
物語は、美味くないパンの味を思い出させる。
英雄たちの“郷愁”を滲ませる後日譚（アフター）ファンタジー！",2022,葬送のフリーレン,https://book.douban.com/subject/35879799/,https://img9.doubanio.com/view/subject/s/public/s34230566.jpg
9787558625107,黑塞童话故事,[德]赫尔曼·黑塞,"诺贝尔奖得主黑塞的艺术童话
亲绘60幅水彩画
永远追寻自我与人类的精神世界
◎ 编辑推荐
☆ 别具一格的艺术童话，纯真浪漫
黑塞被誉为“德国浪漫派最后一位骑士”，在其文学创作生涯中，艺术童话可以说是其最富有童真和想象力的作品。他的创作深受浪漫主义诗歌的影响，专注于人的情感与人性的挖掘。自幼的经历使得他在童话中营造出一种孤独、感伤的氛围，最终创作出独具一格的黑塞式童话。
☆ 用童话来呈现真实的生活，寓意深刻
黑塞的童话是浪漫的、富有想象力的，但同时也是深邃的、发人深省的：战争与和平、道德与人性、理智与情感、社会与个人……黑塞关注着周围的一切，并将其个人的思索、困惑，对普通人命运的关注，对理想与灵性的追求，都融入童话中。因此，他的每一篇童话故事都充满了哲思，启迪我们洞察世界，思考人性。
☆ 精选60幅黑塞亲绘水彩插画，更添艺术旨趣
黑塞既是文学大师，也在艺术上造诣极深。本书精选的是黑塞最擅长的水彩画，色彩明艳，质朴天成，充满诗情画意。这些作品大多描绘的是安静的山峦、湖泊、树木，或者人类居住的村庄、房屋，且淡化人的具象，因此呈现出一种安宁静谧的的气息，仿佛喧嚣尘世中的清静桃源，与其童话作品相得益彰。
☆ 可以珍藏一生的精美装帧，为孩子种下文学的种子
本书是浪花朵朵“大作家写给孩子们”系列丛书之一，该系列印刷、装帧制作精良，优于同类品：方脊精装带护封，精心设计的封面赋予了经典故事新的韵味；内文采用全彩或专色印刷，搭配米白色胶版纸，呈现出柔和的视觉效果，为孩子的视力保驾护航。
◎ 内容简介
☆ 本书精选了黑塞15篇童话作品，涉及世界大战、科学技术、人生追求、如何拥有爱的能力等各方面内容，写就的年代虽与现今相距近百年，但是仍充满深刻的内涵，能带给读者对世界的洞察与思考。
☆ 《周幽王》《诗人》让我们感受到西方人眼中的东方文化；《小矮人》里丑陋、博学，一心为狗复仇的菲利珀的命运让人唏嘘；《奥古斯都》告诉我们，拥有爱人的能力比被爱更让人感到幸福；《魔法师的童年》带我们回到了美妙的、充满幻想的童年世界……
☆ 本书故事有趣，语言流畅，虽为童话，但受众群体不仅限于孩子，也适合大人阅读。",2023,上海人民美术出版社,https://book.douban.com/subject/36242580/,https://img3.doubanio.com/view/subject/s/public/s34414672.jpg
9787549635337,桤木王,[法]米歇尔·图尼埃,"👑
◆ 王小波推崇的文学大师！
◆ 我们的命运与归宿，都写在了《桤木王》的寓言里！
◆ 法国龚古尔文学奖历史上唯一一本全票通过作品！
◆ 法国销量超400万册，读者心中的“神书”。
◆ 影响了中国文坛一代作家：王小波、莫言、毕飞宇等都爱看图尼埃的作品。
◆ 被誉为与诺奖得主格拉斯的《铁皮鼓》相媲美的杰作。
◆入选专刊世界名著的文库与书单：《七星文库》《西方正典》《理想藏书》。
◆一本思考密度、象征意义和信息量极大的寓言式小说。
◆改编电影《乱世启示录》，由奥斯卡奖导演沃尔克•施隆多夫执导，著名影星约翰·马尔科维奇出演。
👑内容简介：
桤木林的沼泽中挖出一具沉睡千年的古尸，
人们以歌德诗歌中魔王的名字称呼它：
桤木王。
----------------
一个吃人的魔鬼，出没在时间的黑夜。
我是迪弗热，一个法国汽修厂老板。人们叫我“吃人魔鬼”，但我只是一个躲藏在大众之中的无辜之人。我充满柔 情，可世界却邪恶，背信弃义。你看到那充满意义的征兆背后，无处不在的恶了吗？在这个魔鬼主宰的时代里，一切都“倒错”了。
而人们还不知道，人类灾难的根源，就在他们每个人身上……
···························
✶我自幼就喜欢读小说，并且一直以为自己可以写小说，直到二十七八岁时，读到了图尼埃的一篇小说，才改变了自己的看法……因为这个发现，我曾经放弃了写小说，有整整十年在干别的事。——王小波 《我对小说的看法》
✶《桤木王》是自普鲁斯特的作品出版之后，法国最重要的一本书。——《纽约客》
✶“桤木王”，这是一个富有象征性的悲剧，它已经远远超出了非善即恶的二元对立，超出了人性与魔性之间的永恒冲突。——翻译家许钧
✶我很喜欢《桤木王》，图尼埃在人性之恶面前的冷峻让我震动。——毕飞宇
✶外国文学作品中，我喜欢法国作家图尼埃的《桤木王》。——池莉
✶我还喜欢图尼埃，他的小说《礼拜五》以及《桤木王》足以使他获得诺贝尔文学奖。——王跃文",2021,文汇出版社,https://book.douban.com/subject/35513216/,https://img3.doubanio.com/view/subject/s/public/s33935552.jpg
